location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,org_acronym,org_name,org_type_description,sector_code,sector_name,reference_period_start,reference_period_end
HTI,True,True,Centre,Belladere,HT06,Centre,HT0632,Belladere,2,CECI,Centre d'Etude et de Cooperation Internationale,International NGO,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,Centre,Belladere,HT06,Centre,HT0632,Belladere,2,CECI,Centre d'Etude et de Cooperation Internationale,International NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,Centre,Belladere,HT06,Centre,HT0632,Belladere,2,CERREMEN,Centre de Réflexion et de Recherche sur la Migration et l'Environnement,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Belladere,HT06,Centre,HT0632,Belladere,2,FAES,Fonds d'assistance économique et sociale,Government,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,Centre,Belladere,HT06,Centre,HT0632,Belladere,2,FAT,Fondation Avni Timoun,National NGO,PRO-CPN,Child Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Belladere,HT06,Centre,HT0632,Belladere,2,FZT,Fondation Zanmi Timoun ,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Belladere,HT06,Centre,HT0632,Belladere,2,FZT,Fondation Zanmi Timoun ,National NGO,PRO-CPN,Child Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Belladere,HT06,Centre,HT0632,Belladere,2,GARR,Groupe d'Appui aux Rapatriés et Réfugiés,Civil Society,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Belladere,HT06,Centre,HT0632,Belladere,2,GES,Groupement économique et social,Civil Society,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Belladere,HT06,Centre,HT0632,Belladere,2,IBESR,Institut Du Bien-Etre Social Et De Recherches,Government,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Belladere,HT06,Centre,HT0632,Belladere,2,IMA WH,IMA World Health,International NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,Centre,Belladere,HT06,Centre,HT0632,Belladere,2,IOM,International Organization for Migration,United Nations,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Belladere,HT06,Centre,HT0632,Belladere,2,ONM,National Office for Migration,Government,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Belladere,HT06,Centre,HT0632,Belladere,2,PAHO/WHO,Pan American Health Organization/World Health Organization,United Nations,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,Centre,Belladere,HT06,Centre,HT0632,Belladere,2,POFHAD,Plateforme des Organisations de Femmes Haïtiennes pour le Développement,National NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-02-28
HTI,True,True,Centre,Belladere,HT06,Centre,HT0632,Belladere,2,RFJS,Réseau Frontalier Jeannot Succès,Civil Society,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Belladere,HT06,Centre,HT0632,Belladere,2,Rapha House,Rapha House,National NGO,PRO-CPN,Child Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Belladere,HT06,Centre,HT0632,Belladere,2,SJM/SFW-HAÏTI,Service Jésuite aux Migrants/Solidarite Fwontalye Haïti,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Belladere,HT06,Centre,HT0632,Belladere,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,Centre,Belladere,HT06,Centre,HT0632,Belladere,2,WFP,World Food Programme,United Nations,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,Centre,Belladere,HT06,Centre,HT0632,Belladere,2,WFP,World Food Programme,United Nations,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Belladere,HT06,Centre,HT0632,Belladere,2,WVI,World Vision International,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Belladere,HT06,Centre,HT0632,Belladere,2,ZL,Zanmi Lasante,National NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,Centre,Belladere,HT06,Centre,HT0632,Belladere,2,ZL,Zanmi Lasante,National NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-02-28
HTI,True,True,Centre,Boucan Carre,HT06,Centre,HT0623,Boucan Carre,2,ACTED,Agency for Technical Cooperation and Development,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Boucan Carre,HT06,Centre,HT0623,Boucan Carre,2,FAES,Fonds d'assistance économique et sociale,Government,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,Centre,Boucan Carre,HT06,Centre,HT0623,Boucan Carre,2,PAHO/WHO,Pan American Health Organization/World Health Organization,United Nations,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,Centre,Boucan Carre,HT06,Centre,HT0623,Boucan Carre,2,UNHCR,UN Refugee Agency,United Nations,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Boucan Carre,HT06,Centre,HT0623,Boucan Carre,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,Centre,Boucan Carre,HT06,Centre,HT0623,Boucan Carre,2,ZL,Zanmi Lasante,National NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,Centre,Boucan Carre,HT06,Centre,HT0623,Boucan Carre,2,ZL,Zanmi Lasante,National NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-02-28
HTI,True,True,Centre,Cerca Carvajal,HT06,Centre,HT0614,Cerca Carvajal,2,ACTED,Agency for Technical Cooperation and Development,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Cerca Carvajal,HT06,Centre,HT0614,Cerca Carvajal,2,C3D,Culture en Trois Dimensions,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Cerca Carvajal,HT06,Centre,HT0614,Cerca Carvajal,2,CECI,Centre d'Etude et de Cooperation Internationale,International NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,Centre,Cerca Carvajal,HT06,Centre,HT0614,Cerca Carvajal,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,Centre,Cerca Carvajal,HT06,Centre,HT0614,Cerca Carvajal,2,ZL,Zanmi Lasante,National NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,Centre,Cerca Carvajal,HT06,Centre,HT0614,Cerca Carvajal,2,ZL,Zanmi Lasante,National NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-02-28
HTI,True,True,Centre,Cerca La Source,HT06,Centre,HT0641,Cerca La Source,2,ACTED,Agency for Technical Cooperation and Development,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Cerca La Source,HT06,Centre,HT0641,Cerca La Source,2,C3D,Culture en Trois Dimensions,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Cerca La Source,HT06,Centre,HT0641,Cerca La Source,2,CARE HAITI,Cooperative For Assistance And Relief Everywhere Haiti,International NGO,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,Centre,Cerca La Source,HT06,Centre,HT0641,Cerca La Source,2,FAES,Fonds d'assistance économique et sociale,Government,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,Centre,Cerca La Source,HT06,Centre,HT0641,Cerca La Source,2,GIRADEL,"Groupe pour l’Inclusion, la Recherche et l’Appui au Développement d’Haïti",National NGO,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,Centre,Cerca La Source,HT06,Centre,HT0641,Cerca La Source,2,PAHO/WHO,Pan American Health Organization/World Health Organization,United Nations,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,Centre,Cerca La Source,HT06,Centre,HT0641,Cerca La Source,2,RFJS,Réseau Frontalier Jeannot Succès,Civil Society,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Cerca La Source,HT06,Centre,HT0641,Cerca La Source,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,Centre,Cerca La Source,HT06,Centre,HT0641,Cerca La Source,2,ZL,Zanmi Lasante,National NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,Centre,Cerca La Source,HT06,Centre,HT0641,Cerca La Source,2,ZL,Zanmi Lasante,National NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-02-28
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,ACNOS,Action Citoyenne pour une Nouvelle Orientation de la Société,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,ACTED,Agency for Technical Cooperation and Development,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,C3D,Culture en Trois Dimensions,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,CE-JILAP,Commission Episcopale Nationale Justice et Paix,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,FAES,Fonds d'assistance économique et sociale,Government,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,FZT,Fondation Zanmi Timoun ,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,IOM,International Organization for Migration,United Nations,SHL,Emergency Shelter and NFI,2025-01-01,2025-02-28
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,LWOB Canada,Lawyers without Borders Canada,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,MSPP,Ministère de la Santé publique et de la Population,Government,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,OCCED'H,Organisation des Cœurs pour le Changement des Enfants Démunis d’Haïti,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Thomonde,HT06,Centre,HT0613,Thomonde,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,OVDDHMO,Organisation des Visionnaires Dévoués pour un Développement de Haute Modernisation,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,PAHO/WHO,Pan American Health Organization/World Health Organization,United Nations,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,SIKSE,Société d'Information en Communication Sociale et Économique,National NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,UNICEF,United Nations Children's Fund,United Nations,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,WFP,World Food Programme,United Nations,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,WVI,World Vision International,International NGO,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,ZL,Zanmi Lasante,National NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,ZL,Zanmi Lasante,National NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-02-28
HTI,True,True,Centre,Lascahobas,HT06,Centre,HT0631,Lascahobas,2,FAES,Fonds d'assistance économique et sociale,Government,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,Centre,Lascahobas,HT06,Centre,HT0631,Lascahobas,2,FZT,Fondation Zanmi Timoun ,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Lascahobas,HT06,Centre,HT0631,Lascahobas,2,OCCED'H,Organisation des Cœurs pour le Changement des Enfants Démunis d’Haïti,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Lascahobas,HT06,Centre,HT0631,Lascahobas,2,PAHO/WHO,Pan American Health Organization/World Health Organization,United Nations,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,Centre,Lascahobas,HT06,Centre,HT0631,Lascahobas,2,RFJS,Réseau Frontalier Jeannot Succès,Civil Society,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Lascahobas,HT06,Centre,HT0631,Lascahobas,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,Centre,Lascahobas,HT06,Centre,HT0631,Lascahobas,2,ZL,Zanmi Lasante,National NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,Centre,Lascahobas,HT06,Centre,HT0631,Lascahobas,2,ZL,Zanmi Lasante,National NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-02-28
HTI,True,True,Centre,Maissade,HT06,Centre,HT0612,Maissade,2,ACTED,Agency for Technical Cooperation and Development,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Maissade,HT06,Centre,HT0612,Maissade,2,PAHO/WHO,Pan American Health Organization/World Health Organization,United Nations,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,Centre,Maissade,HT06,Centre,HT0612,Maissade,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,Centre,Mirebalais,HT06,Centre,HT0621,Mirebalais,2,ACTED,Agency for Technical Cooperation and Development,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Mirebalais,HT06,Centre,HT0621,Mirebalais,2,CWW,Concern Worldwide,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Mirebalais,HT06,Centre,HT0621,Mirebalais,2,FAES,Fonds d'assistance économique et sociale,Government,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,Centre,Mirebalais,HT06,Centre,HT0621,Mirebalais,2,FOME,Fondation Mission de l'Espoir,International NGO,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,Centre,Mirebalais,HT06,Centre,HT0621,Mirebalais,2,FZT,Fondation Zanmi Timoun ,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Mirebalais,HT06,Centre,HT0621,Mirebalais,2,OCCED'H,Organisation des Cœurs pour le Changement des Enfants Démunis d’Haïti,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Mirebalais,HT06,Centre,HT0621,Mirebalais,2,PAHO/WHO,Pan American Health Organization/World Health Organization,United Nations,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,Centre,Mirebalais,HT06,Centre,HT0621,Mirebalais,2,UNHCR,UN Refugee Agency,United Nations,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Mirebalais,HT06,Centre,HT0621,Mirebalais,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,Centre,Mirebalais,HT06,Centre,HT0621,Mirebalais,2,ZL,Zanmi Lasante,National NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,Centre,Mirebalais,HT06,Centre,HT0621,Mirebalais,2,ZL,Zanmi Lasante,National NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-02-28
HTI,True,True,Centre,Saut d'Eau,HT06,Centre,HT0622,Saut d'Eau,2,ACTED,Agency for Technical Cooperation and Development,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Saut d'Eau,HT06,Centre,HT0622,Saut d'Eau,2,PAHO/WHO,Pan American Health Organization/World Health Organization,United Nations,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,Centre,Saut d'Eau,HT06,Centre,HT0622,Saut d'Eau,2,UNHCR,UN Refugee Agency,United Nations,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Saut d'Eau,HT06,Centre,HT0622,Saut d'Eau,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,Centre,Savanette,HT06,Centre,HT0633,Savanette,2,ACTED,Agency for Technical Cooperation and Development,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Savanette,HT06,Centre,HT0633,Savanette,2,CWW,Concern Worldwide,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Savanette,HT06,Centre,HT0633,Savanette,2,FZT,Fondation Zanmi Timoun ,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Savanette,HT06,Centre,HT0633,Savanette,2,IMA WH,IMA World Health,International NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,Centre,Savanette,HT06,Centre,HT0633,Savanette,2,RFJS,Réseau Frontalier Jeannot Succès,Civil Society,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Savanette,HT06,Centre,HT0633,Savanette,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,Centre,Savanette,HT06,Centre,HT0633,Savanette,2,ZL,Zanmi Lasante,National NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-02-28
HTI,True,True,Centre,Thomassique,HT06,Centre,HT0642,Thomassique,2,ACTED,Agency for Technical Cooperation and Development,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Thomassique,HT06,Centre,HT0642,Thomassique,2,C3D,Culture en Trois Dimensions,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Thomassique,HT06,Centre,HT0642,Thomassique,2,CARE HAITI,Cooperative For Assistance And Relief Everywhere Haiti,International NGO,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,Centre,Thomassique,HT06,Centre,HT0642,Thomassique,2,FZT,Fondation Zanmi Timoun ,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Thomassique,HT06,Centre,HT0642,Thomassique,2,GIRADEL,"Groupe pour l’Inclusion, la Recherche et l’Appui au Développement d’Haïti",National NGO,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,Centre,Thomassique,HT06,Centre,HT0642,Thomassique,2,RFJS,Réseau Frontalier Jeannot Succès,Civil Society,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Thomassique,HT06,Centre,HT0642,Thomassique,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,Centre,Thomonde,HT06,Centre,HT0613,Thomonde,2,ACTED,Agency for Technical Cooperation and Development,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Centre,Thomonde,HT06,Centre,HT0613,Thomonde,2,FAES,Fonds d'assistance économique et sociale,Government,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,Centre,Thomonde,HT06,Centre,HT0613,Thomonde,2,PAHO/WHO,Pan American Health Organization/World Health Organization,United Nations,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,Grande'Anse,Abricots,HT08,Grande'Anse,HT0812,Abricots,2,CECI,Centre d'Etude et de Cooperation Internationale,International NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,Grande'Anse,Abricots,HT08,Grande'Anse,HT0812,Abricots,2,HEI,Health Equity International,International NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,Grande'Anse,Abricots,HT08,Grande'Anse,HT0812,Abricots,2,HEKS-EPER,Entraide Protestante Suisse,International NGO,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,Grande'Anse,Abricots,HT08,Grande'Anse,HT0812,Abricots,2,HEKS-EPER,Entraide Protestante Suisse,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-02-28
HTI,True,True,Grande'Anse,Abricots,HT08,Grande'Anse,HT0812,Abricots,2,MAST,Ministère des Affaires Sociales et du Travail,Government,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,Grande'Anse,Abricots,HT08,Grande'Anse,HT0812,Abricots,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,Grande'Anse,Abricots,HT08,Grande'Anse,HT0812,Abricots,2,WFP,World Food Programme,United Nations,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,Grande'Anse,Anse d'Hainault,HT08,Grande'Anse,HT0821,Anse d'Hainault,2,CECI,Centre d'Etude et de Cooperation Internationale,International NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,Grande'Anse,Anse d'Hainault,HT08,Grande'Anse,HT0821,Anse d'Hainault,2,FAO,Food and Agriculture Organization,United Nations,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,Grande'Anse,Anse d'Hainault,HT08,Grande'Anse,HT0821,Anse d'Hainault,2,IOM,International Organization for Migration,United Nations,SHL,Emergency Shelter and NFI,2025-01-01,2025-02-28
HTI,True,True,Grande'Anse,Anse d'Hainault,HT08,Grande'Anse,HT0821,Anse d'Hainault,2,MAST,Ministère des Affaires Sociales et du Travail,Government,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,Grande'Anse,Anse d'Hainault,HT08,Grande'Anse,HT0821,Anse d'Hainault,2,MFPEJA,Mouvement des Femmes Progressistes pour l’Encadrement des Jeunes et Adultes ,National NGO,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,Grande'Anse,Anse d'Hainault,HT08,Grande'Anse,HT0821,Anse d'Hainault,2,PAHO/WHO,Pan American Health Organization/World Health Organization,United Nations,HEA,Health,2025-01-01,2025-02-28
